NYIT College of Osteopathic Medicine · AQY BE-1510 (AQY BE-1510)
Instrument Data export
2/15/2022 to 2/16/2022
(UTC-06:00) Central Time (US & Canada)
Averaging period: 1 minute

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet
2022/02/16 03:50:00,0.0,35.6,1.7,10.70,72.1,5.9,Sample
2022/02/16 03:51:00,0.0,35.5,1.9,10.76,71.9,5.9,Sample
2022/02/16 03:52:00,0.0,36.0,2.0,10.82,71.8,5.9,Sample
2022/02/16 03:53:00,0.0,36.7,1.6,10.83,71.9,6.0,Sample
2022/02/16 03:54:00,0.0,35.5,1.6,10.80,71.8,5.9,Sample
2022/02/16 03:55:00,0.0,35.0,2.0,10.83,71.9,6.0,Sample
2022/02/16 03:56:00,0.0,36.7,1.9,10.82,71.9,6.0,Sample
2022/02/16 03:57:00,0.0,39.7,1.9,10.80,72.3,6.0,Sample
2022/02/16 03:58:00,0.0,35.3,1.7,10.75,72.7,6.0,Sample
2022/02/16 03:59:00,0.0,36.0,1.9,10.77,72.7,6.1,Sample
2022/02/16 04:00:00,0.0,36.8,2.0,10.80,72.9,6.1,Sample
2022/02/16 04:01:00,0.0,33.8,1.8,10.84,72.9,6.2,Sample
2022/02/16 04:02:00,0.0,34.2,2.0,10.88,72.8,6.2,Sample
2022/02/16 04:03:00,0.0,34.7,1.8,10.86,72.9,6.2,Sample
2022/02/16 04:04:00,0.0,35.3,1.9,10.81,73.0,6.2,Sample
2022/02/16 04:05:00,0.0,35.0,1.8,10.89,73.0,6.2,Sample
2022/02/16 04:06:00,0.0,34.8,2.0,10.90,72.9,6.2,Sample
2022/02/16 04:07:00,0.0,37.2,1.7,10.90,73.0,6.2,Sample
2022/02/16 04:08:00,0.0,38.3,1.8,10.89,73.1,6.3,Sample
2022/02/16 04:09:00,0.0,35.1,1.7,10.88,73.2,6.3,Sample
2022/02/16 04:10:00,0.0,34.8,1.6,10.90,73.3,6.3,Sample
2022/02/16 04:11:00,0.0,40.2,1.8,10.90,73.4,6.3,Sample
2022/02/16 04:12:00,0.0,36.6,1.5,10.86,73.6,6.3,Sample
2022/02/16 04:13:00,0.0,36.0,1.8,10.83,73.8,6.3,Sample
2022/02/16 04:14:00,0.0,35.7,1.9,10.93,73.7,6.4,Sample
2022/02/16 04:15:00,0.0,35.7,1.9,11.00,73.5,6.4,Sample
2022/02/16 04:16:00,0.0,37.3,1.7,11.00,73.4,6.4,Sample
2022/02/16 04:17:00,0.0,35.8,1.6,11.02,73.5,6.5,Sample
2022/02/16 04:18:00,0.0,35.5,1.7,11.09,73.4,6.5,Sample
2022/02/16 04:19:00,0.0,36.3,1.8,11.07,73.5,6.5,Sample
2022/02/16 04:20:00,0.0,36.0,1.9,11.04,73.5,6.5,Sample
2022/02/16 04:21:00,0.0,35.5,1.7,11.02,73.6,6.5,Sample
2022/02/16 04:22:00,0.0,35.1,1.9,11.04,73.8,6.5,Sample
2022/02/16 04:23:00,0.0,35.1,1.9,11.02,73.8,6.5,Sample
2022/02/16 04:24:00,0.0,44.3,1.9,11.15,73.6,6.6,Sample
2022/02/16 04:25:00,0.0,40.0,1.8,11.18,73.4,6.6,Sample
2022/02/16 04:26:00,0.0,35.2,1.7,11.18,73.4,6.6,Sample
2022/02/16 04:27:00,0.0,35.1,1.7,11.15,73.5,6.6,Sample
2022/02/16 04:28:00,0.0,35.2,2.0,11.10,73.8,6.6,Sample
2022/02/16 04:29:00,0.0,35.6,1.9,11.10,73.9,6.6,Sample
2022/02/16 04:30:00,0.0,35.1,1.8,11.10,74.0,6.6,Sample
2022/02/16 04:31:00,0.0,34.6,1.7,11.09,74.2,6.7,Sample
2022/02/16 04:32:00,0.0,35.5,1.8,11.06,74.3,6.7,Sample
2022/02/16 04:33:00,0.0,34.5,1.9,11.06,74.4,6.7,Sample
2022/02/16 04:34:00,0.0,34.6,1.9,11.06,74.5,6.7,Sample
2022/02/16 04:35:00,0.0,35.3,1.9,11.04,74.8,6.7,Sample
2022/02/16 04:36:00,0.0,35.4,1.8,11.09,74.6,6.8,Sample
2022/02/16 04:37:00,0.0,35.6,1.7,11.06,74.8,6.8,Sample
2022/02/16 04:38:00,0.0,35.8,1.8,11.08,75.0,6.8,Sample
2022/02/16 04:39:00,0.0,35.6,1.8,11.02,75.2,6.8,Sample
2022/02/16 04:40:00,0.0,35.4,1.7,11.00,75.4,6.8,Sample
2022/02/16 04:41:00,0.0,36.0,1.8,11.07,75.5,6.9,Sample
2022/02/16 04:42:00,0.0,36.1,1.9,11.10,75.5,6.9,Sample
2022/02/16 04:43:00,0.0,36.9,1.8,11.09,75.6,6.9,Sample
2022/02/16 04:44:00,0.0,36.3,1.5,11.04,75.7,6.9,Sample
2022/02/16 04:45:00,0.0,35.3,1.7,11.10,75.7,7.0,Sample
2022/02/16 04:46:00,0.0,36.3,1.6,11.06,75.8,6.9,Sample
2022/02/16 04:47:00,0.0,35.5,2.0,11.02,76.0,6.9,Sample
2022/02/16 04:48:00,0.0,34.5,2.0,11.07,76.1,7.0,Sample
2022/02/16 04:49:00,0.0,35.8,1.8,11.10,76.0,7.0,Sample
2022/02/16 04:50:00,0.0,35.7,1.6,11.10,75.9,7.0,Sample
2022/02/16 04:51:00,0.0,34.5,1.9,11.10,76.0,7.0,Sample
2022/02/16 04:52:00,0.0,34.5,1.8,11.07,76.2,7.0,Sample
2022/02/16 04:53:00,0.0,34.6,1.7,11.02,76.4,7.0,Sample
2022/02/16 04:54:00,0.0,34.8,1.7,10.99,76.7,7.1,Sample
2022/02/16 04:55:00,0.0,34.6,1.8,11.00,76.8,7.1,Sample
2022/02/16 04:56:00,0.0,34.4,2.0,11.02,76.6,7.1,Sample
2022/02/16 04:57:00,0.0,35.1,1.9,11.00,77.0,7.1,Sample
2022/02/16 04:58:00,0.0,35.4,1.7,11.00,77.2,7.2,Sample
2022/02/16 04:59:00,0.0,35.0,1.8,10.99,77.4,7.2,Sample
2022/02/16 05:00:00,0.0,33.9,1.8,10.98,77.6,7.2,Sample
2022/02/16 05:01:00,0.0,34.7,1.9,10.97,78.0,7.3,Sample
2022/02/16 05:02:00,0.0,35.6,1.8,11.00,78.2,7.3,Sample
2022/02/16 05:03:00,0.0,35.1,1.8,11.00,78.4,7.4,Sample
2022/02/16 05:04:00,0.0,35.2,1.8,11.03,78.4,7.4,Sample
2022/02/16 05:05:00,0.0,35.3,2.0,11.02,78.4,7.4,Sample
2022/02/16 05:06:00,0.0,35.5,1.8,11.01,78.4,7.4,Sample
2022/02/16 05:07:00,0.0,35.4,1.6,11.09,78.5,7.5,Sample
2022/02/16 05:08:00,0.0,35.8,1.9,11.10,78.5,7.5,Sample
2022/02/16 05:09:00,0.0,36.6,1.9,11.09,78.5,7.5,Sample
2022/02/16 05:10:00,0.0,36.4,1.9,11.09,78.5,7.5,Sample
2022/02/16 05:11:00,0.0,36.3,1.9,11.16,78.6,7.6,Sample
2022/02/16 05:12:00,0.0,36.8,2.0,11.19,78.6,7.6,Sample
2022/02/16 05:13:00,0.0,37.1,1.9,11.12,78.5,7.5,Sample
2022/02/16 05:14:00,0.0,37.4,1.8,11.12,78.6,7.5,Sample
2022/02/16 05:15:00,0.0,37.2,1.9,11.10,78.6,7.5,Sample
2022/02/16 05:16:00,0.0,36.3,2.0,11.10,78.4,7.5,Sample
2022/02/16 05:17:00,0.0,36.1,2.0,11.02,78.7,7.5,Sample
2022/02/16 05:18:00,0.0,37.2,2.0,11.03,79.1,7.5,Sample
2022/02/16 05:19:00,0.0,38.5,1.9,11.06,79.2,7.6,Sample
2022/02/16 05:20:00,0.0,38.5,2.0,11.05,79.2,7.6,Sample
2022/02/16 05:21:00,0.0,36.6,1.8,10.99,79.3,7.5,Sample
2022/02/16 05:22:00,0.0,34.4,2.0,10.93,79.6,7.5,Sample
2022/02/16 05:23:00,0.0,34.9,1.5,10.90,79.9,7.6,Sample
2022/02/16 05:24:00,0.0,36.1,1.7,10.99,80.1,7.7,Sample
2022/02/16 05:25:00,0.0,36.7,1.9,10.90,80.0,7.6,Sample
2022/02/16 05:26:00,0.0,37.5,1.9,10.82,80.2,7.5,Sample
2022/02/16 05:27:00,0.0,37.0,1.8,10.85,80.4,7.6,Sample
2022/02/16 05:28:00,0.0,35.7,2.1,10.80,80.6,7.6,Sample
2022/02/16 05:29:00,0.0,36.4,1.9,10.75,80.9,7.6,Sample
2022/02/16 05:30:00,0.0,36.5,1.8,10.78,81.1,7.7,Sample
2022/02/16 05:31:00,0.0,35.4,1.8,10.79,81.1,7.7,Sample
2022/02/16 05:32:00,0.0,35.3,1.8,10.77,81.4,7.7,Sample
2022/02/16 05:33:00,0.0,35.2,1.9,10.74,81.4,7.7,Sample
2022/02/16 05:34:00,0.0,34.8,1.8,10.71,81.6,7.7,Sample
2022/02/16 05:35:00,0.0,35.9,1.8,10.84,81.8,7.8,Sample
2022/02/16 05:36:00,0.0,38.0,1.7,10.90,81.6,7.9,Sample
2022/02/16 05:37:00,0.0,36.7,1.8,10.93,81.6,7.9,Sample
2022/02/16 05:38:00,0.0,36.3,1.6,10.94,81.7,7.9,Sample
2022/02/16 05:39:00,0.0,36.7,1.8,10.92,81.7,7.9,Sample
2022/02/16 05:40:00,0.0,35.7,2.0,10.89,81.9,7.9,Sample
2022/02/16 05:41:00,0.0,36.1,2.0,10.90,82.1,8.0,Sample
2022/02/16 05:42:00,0.0,36.8,2.0,10.89,82.1,7.9,Sample
2022/02/16 05:43:00,0.0,37.6,1.9,10.88,82.2,8.0,Sample
2022/02/16 05:44:00,0.0,36.6,1.8,10.88,82.4,8.0,Sample
2022/02/16 05:45:00,0.0,34.1,1.9,10.92,82.4,8.0,Sample
2022/02/16 05:46:00,0.0,34.8,2.0,10.98,82.3,8.1,Sample
2022/02/16 05:47:00,0.0,37.4,1.9,10.92,82.4,8.0,Sample
2022/02/16 05:48:00,0.0,36.6,1.9,10.90,82.6,8.1,Sample
2022/02/16 05:49:00,0.0,35.6,1.8,10.91,82.8,8.1,Sample
2022/02/16 05:50:00,0.0,36.2,1.9,10.89,82.8,8.1,Sample
2022/02/16 05:51:00,0.0,35.8,2.0,10.89,83.0,8.1,Sample
2022/02/16 05:52:00,0.0,35.9,2.0,10.89,83.1,8.1,Sample
2022/02/16 05:53:00,0.0,35.1,2.1,10.86,83.2,8.1,Sample
2022/02/16 05:54:00,0.0,34.2,1.8,10.87,83.4,8.2,Sample
2022/02/16 05:55:00,0.0,34.0,1.8,10.87,83.5,8.2,Sample
2022/02/16 05:56:00,0.0,34.6,1.8,10.87,83.6,8.2,Sample
2022/02/16 05:57:00,0.0,36.0,1.8,10.81,83.7,8.2,Sample
2022/02/16 05:58:00,0.0,36.2,1.7,10.82,83.7,8.2,Sample
2022/02/16 05:59:00,0.0,36.1,2.0,10.82,83.7,8.2,Sample
2022/02/16 06:00:00,0.0,35.8,1.9,10.85,83.8,8.2,Sample
2022/02/16 06:01:00,0.0,35.4,1.8,10.82,83.9,8.2,Sample
2022/02/16 06:02:00,0.0,35.6,1.7,10.88,84.1,8.3,Sample
2022/02/16 06:03:00,0.0,35.7,1.8,10.83,84.1,8.2,Sample
2022/02/16 06:04:00,0.0,34.7,2.0,10.77,84.4,8.2,Sample
2022/02/16 06:05:00,0.0,33.9,1.9,10.75,84.7,8.3,Sample
2022/02/16 06:06:00,0.0,34.9,2.0,10.81,84.7,8.3,Sample
2022/02/16 06:07:00,0.0,35.2,2.1,10.83,84.8,8.4,Sample
2022/02/16 06:08:00,0.0,35.3,2.2,10.89,84.8,8.4,Sample
2022/02/16 06:09:00,0.0,35.5,2.2,10.92,84.8,8.4,Sample
2022/02/16 06:10:00,0.0,35.4,2.0,10.96,84.8,8.5,Sample
2022/02/16 06:11:00,0.0,35.2,2.0,10.90,84.8,8.4,Sample
2022/02/16 06:12:00,0.0,34.8,2.0,10.93,84.8,8.5,Sample
2022/02/16 06:13:00,0.0,34.8,2.2,10.93,84.8,8.5,Sample
2022/02/16 06:14:00,0.0,35.5,2.2,10.94,84.9,8.5,Sample
2022/02/16 06:15:00,0.0,35.4,1.9,10.96,84.9,8.5,Sample
2022/02/16 06:16:00,0.0,34.5,2.0,10.97,84.9,8.5,Sample
2022/02/16 06:17:00,0.0,35.0,1.9,10.98,84.9,8.5,Sample
2022/02/16 06:18:00,0.0,35.6,1.9,10.90,85.0,8.5,Sample
2022/02/16 06:19:00,0.0,34.2,2.2,10.92,85.1,8.5,Sample
2022/02/16 06:20:00,0.0,33.9,2.1,10.93,85.3,8.6,Sample
2022/02/16 06:21:00,0.0,34.6,2.0,10.92,85.3,8.5,Sample
2022/02/16 06:22:00,0.0,33.6,2.0,11.00,85.5,8.7,Sample
2022/02/16 06:23:00,0.0,35.3,2.0,11.00,85.4,8.7,Sample
2022/02/16 06:24:00,0.0,35.4,2.1,11.00,85.4,8.6,Sample
2022/02/16 06:25:00,0.0,34.8,2.2,11.04,85.5,8.7,Sample
2022/02/16 06:26:00,0.0,34.9,2.0,11.02,85.5,8.7,Sample
2022/02/16 06:27:00,0.0,35.2,2.1,10.99,85.7,8.7,Sample
2022/02/16 06:28:00,0.0,35.7,1.9,11.00,85.9,8.7,Sample
2022/02/16 06:29:00,0.0,34.8,2.1,11.02,85.9,8.8,Sample
2022/02/16 06:30:00,0.0,35.2,1.9,11.08,85.9,8.8,Sample
2022/02/16 06:31:00,0.0,35.4,2.1,11.09,85.9,8.8,Sample
2022/02/16 06:32:00,0.0,34.7,2.2,11.08,86.0,8.8,Sample
2022/02/16 06:33:00,0.0,35.8,2.2,11.12,85.8,8.8,Sample
2022/02/16 06:34:00,0.0,36.6,2.2,11.19,85.8,8.9,Sample
2022/02/16 06:35:00,0.0,37.1,2.1,11.18,85.8,8.9,Sample
2022/02/16 06:36:00,0.0,39.8,2.1,11.16,85.6,8.8,Sample
2022/02/16 06:37:00,0.0,40.7,2.0,11.14,85.9,8.9,Sample
2022/02/16 06:38:00,0.0,35.1,2.1,11.12,86.0,8.9,Sample
2022/02/16 06:39:00,0.0,36.2,1.8,11.10,86.2,8.9,Sample
2022/02/16 06:40:00,0.0,35.9,1.9,11.11,86.4,8.9,Sample
2022/02/16 06:41:00,0.0,35.9,2.1,11.10,86.4,8.9,Sample
2022/02/16 06:42:00,0.0,34.7,2.3,11.10,86.5,8.9,Sample
2022/02/16 06:43:00,0.0,35.5,2.2,11.10,86.7,9.0,Sample
2022/02/16 06:44:00,0.0,36.1,2.2,11.07,86.7,8.9,Sample
2022/02/16 06:45:00,0.0,34.5,2.2,11.06,86.9,9.0,Sample
2022/02/16 06:46:00,0.0,35.1,2.0,11.07,86.9,9.0,Sample
2022/02/16 06:47:00,0.0,34.4,2.1,11.05,86.9,9.0,Sample
2022/02/16 06:48:00,0.0,34.2,2.1,11.05,87.2,9.0,Sample
2022/02/16 06:49:00,0.0,35.0,2.3,11.02,87.3,9.0,Sample
2022/02/16 06:50:00,0.0,34.9,2.1,11.07,87.3,9.0,Sample
2022/02/16 06:51:00,0.0,34.3,2.2,11.07,87.3,9.0,Sample
2022/02/16 06:52:00,0.0,34.7,2.0,11.10,87.2,9.1,Sample
2022/02/16 06:53:00,0.0,35.3,2.3,11.10,87.2,9.0,Sample
2022/02/16 06:54:00,0.0,35.8,2.3,11.10,87.3,9.1,Sample
2022/02/16 06:55:00,0.0,35.9,2.2,11.09,87.2,9.0,Sample
2022/02/16 06:56:00,0.0,34.9,2.5,11.07,87.3,9.0,Sample
2022/02/16 06:57:00,0.0,35.5,2.4,11.07,87.4,9.1,Sample
2022/02/16 06:58:00,0.0,35.1,2.2,11.01,87.5,9.0,Sample
2022/02/16 06:59:00,0.0,35.1,2.2,10.97,87.7,9.0,Sample
2022/02/16 07:00:00,0.0,33.9,2.3,10.90,87.8,9.0,Sample
2022/02/16 07:01:00,0.0,33.8,2.2,10.93,88.0,9.0,Sample
2022/02/16 07:02:00,0.0,33.8,2.0,10.92,88.1,9.0,Sample
2022/02/16 07:03:00,0.0,33.9,2.3,10.90,88.1,9.0,Sample
2022/02/16 07:04:00,0.0,34.3,2.1,10.90,88.3,9.0,Sample
2022/02/16 07:05:00,0.0,34.6,2.2,10.90,88.4,9.1,Sample
2022/02/16 07:06:00,0.0,34.3,2.3,10.90,88.3,9.0,Sample
2022/02/16 07:07:00,0.0,33.5,2.4,10.90,88.5,9.1,Sample
2022/02/16 07:08:00,0.0,33.8,2.4,10.90,88.5,9.1,Sample
2022/02/16 07:09:00,0.0,33.4,2.4,10.89,88.7,9.1,Sample
2022/02/16 07:10:00,0.0,33.5,2.1,10.88,88.9,9.1,Sample
2022/02/16 07:11:00,0.0,34.3,2.2,10.86,88.9,9.1,Sample
2022/02/16 07:12:00,0.0,33.3,2.1,10.86,88.9,9.1,Sample
2022/02/16 07:13:00,0.0,33.0,2.3,10.82,89.0,9.1,Sample
2022/02/16 07:14:00,0.0,33.5,2.1,10.82,89.2,9.1,Sample
2022/02/16 07:15:00,0.0,34.7,2.3,10.80,89.4,9.1,Sample
2022/02/16 07:16:00,0.0,33.2,2.1,10.80,89.5,9.1,Sample
2022/02/16 07:17:00,0.0,34.2,2.1,10.80,89.4,9.1,Sample
2022/02/16 07:18:00,0.0,36.0,2.3,10.80,89.7,9.2,Sample
2022/02/16 07:19:00,0.0,34.2,1.9,10.79,89.8,9.2,Sample
2022/02/16 07:20:00,0.0,34.1,2.2,10.77,89.9,9.2,Sample
2022/02/16 07:21:00,0.0,34.3,1.9,10.79,89.9,9.2,Sample
2022/02/16 07:22:00,0.0,34.5,2.0,10.79,90.0,9.2,Sample
2022/02/16 07:23:00,0.0,33.3,1.9,10.80,90.0,9.2,Sample
2022/02/16 07:24:00,0.0,34.2,2.2,10.80,90.1,9.2,Sample
2022/02/16 07:25:00,0.0,34.0,2.2,10.79,90.2,9.2,Sample
2022/02/16 07:26:00,0.0,33.5,2.0,10.80,90.2,9.3,Sample
2022/02/16 07:27:00,0.0,34.2,2.2,10.80,90.3,9.3,Sample
2022/02/16 07:28:00,0.0,33.9,2.1,10.79,90.3,9.3,Sample
2022/02/16 07:29:00,0.0,33.3,2.2,10.80,90.4,9.3,Sample
2022/02/16 07:30:00,0.0,33.5,2.2,10.80,90.4,9.3,Sample
2022/02/16 07:31:00,0.0,33.7,2.0,10.80,90.4,9.3,Sample
2022/02/16 07:32:00,0.0,33.7,1.9,10.86,90.4,9.4,Sample
2022/02/16 07:33:00,0.0,34.0,2.4,10.88,90.4,9.4,Sample
2022/02/16 07:34:00,0.0,34.2,2.1,10.90,90.4,9.4,Sample
2022/02/16 07:35:00,0.0,32.5,2.1,10.91,90.5,9.4,Sample
2022/02/16 07:36:00,0.0,33.5,2.2,10.98,90.3,9.5,Sample
2022/02/16 07:37:00,0.0,34.6,2.2,11.05,90.2,9.5,Sample
2022/02/16 07:38:00,0.0,34.0,2.2,11.02,90.2,9.5,Sample
2022/02/16 07:39:00,0.0,33.0,2.2,11.03,90.3,9.5,Sample
2022/02/16 07:40:00,0.0,33.0,2.2,11.07,90.3,9.5,Sample
2022/02/16 07:41:00,0.0,34.1,2.3,11.11,90.2,9.6,Sample
2022/02/16 07:42:00,0.0,33.5,2.2,11.12,90.2,9.6,Sample
2022/02/16 07:43:00,0.0,35.1,2.1,11.22,90.2,9.7,Sample
2022/02/16 07:44:00,0.0,34.7,2.1,11.22,90.0,9.6,Sample
2022/02/16 07:45:00,0.0,35.0,2.4,11.29,90.1,9.7,Sample
2022/02/16 07:46:00,0.0,37.3,2.2,11.37,89.9,9.8,Sample
2022/02/16 07:47:00,0.0,33.5,2.4,11.84,89.4,10.2,Sample
2022/02/16 07:48:00,0.0,34.7,2.2,12.00,88.0,10.1,Sample
2022/02/16 07:49:00,0.0,33.5,2.7,12.02,87.3,10.0,Sample
2022/02/16 07:50:00,0.0,33.8,2.4,12.02,87.1,9.9,Sample
2022/02/16 07:51:00,0.0,34.0,2.1,11.84,87.4,9.8,Sample
2022/02/16 07:52:00,0.0,35.2,2.2,11.64,88.0,9.7,Sample
2022/02/16 07:53:00,0.0,33.5,2.2,11.60,88.4,9.8,Sample
2022/02/16 07:54:00,0.0,36.4,2.1,11.51,88.8,9.7,Sample
2022/02/16 07:55:00,0.0,36.9,2.0,11.51,89.2,9.8,Sample
2022/02/16 07:56:00,0.0,33.7,2.1,11.58,89.3,9.9,Sample
2022/02/16 07:57:00,0.0,34.3,2.2,11.59,89.2,9.9,Sample
2022/02/16 07:58:00,0.0,35.1,2.1,11.58,89.1,9.8,Sample
2022/02/16 07:59:00,0.0,37.3,2.3,11.60,88.9,9.8,Sample
2022/02/16 08:00:00,0.0,34.5,2.1,11.62,88.9,9.9,Sample
2022/02/16 08:01:00,0.0,35.8,2.1,11.69,89.2,10.0,Sample
2022/02/16 08:02:00,0.0,32.5,2.1,11.72,88.9,9.9,Sample
2022/02/16 08:03:00,0.0,33.4,2.2,11.80,88.7,10.0,Sample
2022/02/16 08:04:00,0.0,34.3,2.4,11.82,88.5,10.0,Sample
2022/02/16 08:05:00,0.0,34.2,2.2,11.81,88.3,9.9,Sample
2022/02/16 08:06:00,0.0,35.1,2.2,11.80,88.3,9.9,Sample
2022/02/16 08:07:00,0.0,35.0,2.1,11.79,88.5,10.0,Sample
2022/02/16 08:08:00,0.0,34.4,2.2,11.79,88.6,10.0,Sample
2022/02/16 08:09:00,0.0,32.7,2.3,11.75,88.5,9.9,Sample
2022/02/16 08:10:00,0.0,34.8,2.1,11.77,88.7,10.0,Sample
2022/02/16 08:11:00,0.0,33.9,2.2,11.79,88.8,10.0,Sample
2022/02/16 08:12:00,0.0,33.6,2.0,11.80,88.8,10.0,Sample
2022/02/16 08:13:00,0.0,34.5,2.2,11.80,88.7,10.0,Sample
2022/02/16 08:14:00,0.0,34.9,2.3,11.78,88.9,10.0,Sample
2022/02/16 08:15:00,0.0,37.4,2.0,11.80,89.0,10.0,Sample
2022/02/16 08:16:00,0.0,32.0,2.2,11.80,89.0,10.0,Sample
2022/02/16 08:17:00,0.0,34.6,2.3,11.80,89.1,10.1,Sample
2022/02/16 08:18:00,0.0,35.4,2.1,11.82,89.0,10.1,Sample
2022/02/16 08:19:00,0.0,33.3,2.0,11.90,88.9,10.1,Sample
2022/02/16 08:20:00,0.0,34.3,1.9,11.88,88.8,10.1,Sample
2022/02/16 08:21:00,0.0,35.1,2.2,11.90,88.9,10.1,Sample
2022/02/16 08:22:00,0.0,32.7,2.2,11.92,88.7,10.1,Sample
2022/02/16 08:23:00,0.0,34.5,2.1,11.90,89.0,10.1,Sample
2022/02/16 08:24:00,0.0,32.9,2.1,11.96,89.0,10.2,Sample
2022/02/16 08:25:00,0.0,34.4,2.1,11.90,88.7,10.1,Sample
2022/02/16 08:26:00,0.0,33.5,2.1,11.93,88.8,10.1,Sample
2022/02/16 08:27:00,0.0,33.7,2.0,12.00,88.8,10.2,Sample
2022/02/16 08:28:00,0.0,34.0,2.0,12.00,88.7,10.2,Sample
2022/02/16 08:29:00,0.0,34.0,2.1,12.02,88.6,10.2,Sample
2022/02/16 08:30:00,0.0,33.6,2.0,12.06,88.6,10.2,Sample
2022/02/16 08:31:00,0.0,32.7,2.2,12.09,88.8,10.3,Sample
2022/02/16 08:32:00,0.0,33.5,2.2,12.08,88.5,10.2,Sample
2022/02/16 08:33:00,0.0,35.3,2.0,12.02,88.6,10.2,Sample
2022/02/16 08:34:00,0.0,34.1,2.4,12.10,88.8,10.3,Sample
2022/02/16 08:35:00,0.0,34.1,2.5,12.07,88.7,10.3,Sample
2022/02/16 08:36:00,0.0,33.9,2.0,12.12,88.8,10.3,Sample
2022/02/16 08:37:00,0.0,34.7,2.1,12.18,88.9,10.4,Sample
2022/02/16 08:38:00,0.0,33.1,2.2,12.12,88.8,10.3,Sample
2022/02/16 08:39:00,0.0,33.3,2.1,12.16,89.0,10.4,Sample
2022/02/16 08:40:00,0.0,33.7,2.0,12.20,89.0,10.4,Sample
2022/02/16 08:41:00,0.0,34.7,2.1,12.26,89.4,10.6,Sample
2022/02/16 08:42:00,0.0,32.1,2.1,12.30,89.2,10.6,Sample
2022/02/16 08:43:00,0.0,34.5,2.1,12.36,89.2,10.6,Sample
2022/02/16 08:44:00,0.0,35.1,1.9,12.40,88.9,10.6,Sample
2022/02/16 08:45:00,0.0,34.2,2.0,12.44,88.7,10.6,Sample
2022/02/16 08:46:00,0.0,31.6,2.0,12.48,88.6,10.7,Sample
2022/02/16 08:47:00,0.0,33.8,1.9,12.42,88.6,10.6,Sample
2022/02/16 08:48:00,0.0,33.1,2.0,12.44,88.6,10.6,Sample
2022/02/16 08:49:00,0.0,39.5,1.9,12.50,88.4,10.6,Sample
2022/02/16 08:50:00,0.0,32.8,2.1,12.59,88.3,10.7,Sample
2022/02/16 08:51:00,0.0,33.6,2.0,12.66,88.3,10.8,Sample
2022/02/16 08:52:00,0.0,33.5,2.1,12.72,88.0,10.8,Sample
2022/02/16 08:53:00,0.0,37.5,2.2,12.78,88.0,10.8,Sample
2022/02/16 08:54:00,0.0,34.4,2.1,12.82,87.5,10.8,Sample
2022/02/16 08:55:00,0.0,35.2,1.8,12.91,87.7,10.9,Sample
2022/02/16 08:56:00,0.0,35.9,2.1,13.00,87.4,11.0,Sample
2022/02/16 08:57:00,0.0,34.1,1.9,13.00,87.3,10.9,Sample
2022/02/16 08:58:00,0.0,34.4,1.9,13.00,86.9,10.9,Sample
2022/02/16 08:59:00,0.0,33.7,1.8,13.02,87.1,10.9,Sample
2022/02/16 09:00:00,0.0,33.5,1.8,13.13,87.0,11.0,Sample
2022/02/16 09:01:00,0.0,37.4,1.8,13.16,87.4,11.1,Sample
2022/02/16 09:02:00,0.0,36.5,1.9,13.32,87.3,11.3,Sample
2022/02/16 09:03:00,0.0,43.6,1.9,13.38,86.9,11.2,Sample
2022/02/16 09:04:00,0.0,35.5,1.8,13.45,87.0,11.3,Sample
2022/02/16 09:05:00,0.0,37.2,1.8,13.56,86.7,11.4,Sample
2022/02/16 09:06:00,0.0,36.8,1.7,13.69,86.5,11.5,Sample
2022/02/16 09:07:00,0.0,35.4,1.9,13.66,86.1,11.4,Sample
2022/02/16 09:08:00,0.0,38.3,1.8,13.68,86.0,11.4,Sample
2022/02/16 09:09:00,0.0,37.1,1.7,13.62,85.9,11.3,Sample
2022/02/16 09:10:00,0.0,39.6,1.8,13.62,85.9,11.3,Sample
2022/02/16 09:11:00,0.0,40.9,1.6,13.66,85.7,11.3,Sample
2022/02/16 09:12:00,0.0,41.3,1.8,13.70,85.9,11.4,Sample
2022/02/16 09:13:00,0.0,37.5,2.0,13.70,85.7,11.3,Sample
2022/02/16 09:14:00,0.0,37.3,1.9,13.73,85.6,11.4,Sample
2022/02/16 09:15:00,0.0,42.3,1.7,13.88,85.7,11.5,Sample
2022/02/16 09:16:00,0.0,36.3,1.7,13.88,85.1,11.4,Sample
2022/02/16 09:17:00,0.0,42.5,2.1,13.96,84.8,11.4,Sample
2022/02/16 09:18:00,0.0,42.1,2.0,13.89,84.8,11.4,Sample
2022/02/16 09:19:00,0.0,39.2,2.4,13.90,85.2,11.5,Sample
2022/02/16 09:20:00,0.0,38.2,2.2,13.97,85.0,11.5,Sample
2022/02/16 09:21:00,0.0,37.5,2.2,13.96,84.8,11.4,Sample
2022/02/16 09:22:00,0.0,39.4,2.0,14.07,85.0,11.6,Sample
2022/02/16 09:23:00,0.0,36.1,2.0,14.05,84.5,11.5,Sample
2022/02/16 09:24:00,0.0,45.7,1.9,14.00,84.5,11.4,Sample
2022/02/16 09:25:00,0.0,43.6,2.1,14.09,84.8,11.6,Sample
2022/02/16 09:26:00,0.0,35.7,2.0,14.19,84.7,11.7,Sample
